id,name,location,available number of rooms,standard,price per night,amenities,type of meal plan,meal preference,required car parking space,good review count,bad review count,rating,hotel_description,distance_from_city_center,check_in_time,check_out_time
JPN8517,Osaka Bay Resort,Hiroshima,9,Standard,19000,"Onsen, Room Service, Fitness Center",Room Only,,False,4994,170,5,A comfortable and convenient hotel offering excellent services and amenities.,17 km,15:00,11:00
JPN8518,Nara Zen Lodge,Fukuoka,251,Premium,25000,"Onsen, Wi-Fi, Pet-friendly, Fitness Center, Restaurant",Full Board,Both,True,1064,426,4,A comfortable and convenient hotel offering excellent services and amenities.,2 km,14:00,12:00
JPN8519,Nara Zen Lodge,Nagoya,110,Standard,20000,"Parking, Restaurant, Onsen, Room Service",Bed & Breakfast,Veg,True,346,212,4,A comfortable and convenient hotel offering excellent services and amenities.,9 km,16:00,10:00
JPN8520,Hotel Sakura,Nara,277,Standard,19000,"Spa, Free Breakfast, Bar, Wi-Fi, Parking",Bed & Breakfast,Vegan,False,1595,224,5,A comfortable and convenient hotel offering excellent services and amenities.,15 km,16:00,12:00
JPN8521,Hotel Sakura,Tokyo,114,Standard,14000,"Fitness Center, Parking, Pet-friendly",Bed & Breakfast,Non veg without Beef,True,1729,605,4,A comfortable and convenient hotel offering excellent services and amenities.,15 km,14:00,11:00
JPN8522,Osaka Bay Resort,Osaka,219,Budget,8000,"Restaurant, Wi-Fi, Pet-friendly, Fitness Center",Half Board,Both,True,42,54,3,A comfortable and convenient hotel offering excellent services and amenities.,19 km,14:00,11:00
JPN8523,Mount Fuji Retreat,Nara,266,Budget,10000,"Wi-Fi, Restaurant, Pet-friendly",Room Only,,True,488,253,4,A comfortable and convenient hotel offering excellent services and amenities.,9 km,14:00,11:00
JPN8524,Nara Zen Lodge,Kobe,74,Premium,23000,"Business Center, Fitness Center, Parking, Bar, Pet-friendly",Full Board,Jain,False,1511,119,5,A comfortable and convenient hotel offering excellent services and amenities.,2 km,16:00,10:00
JPN8525,Mount Fuji Retreat,Osaka,260,Budget,9000,"Onsen, Parking, Fitness Center, Pet-friendly",Room Only,,True,2311,824,4,A comfortable and convenient hotel offering excellent services and amenities.,18 km,14:00,12:00
JPN8526,Mount Fuji Retreat,Hiroshima,156,Standard,18000,"Room Service, Free Breakfast, Bar, Onsen, Parking, Restaurant",Half Board,Non Veg,True,4860,653,5,A comfortable and convenient hotel offering excellent services and amenities.,5 km,16:00,10:00
JPN8527,Hotel Sakura,Kyoto,223,Standard,12000,"Free Breakfast, Wi-Fi, Room Service, Business Center",Room Only,,False,1126,597,4,A comfortable and convenient hotel offering excellent services and amenities.,3 km,15:00,11:00
JPN8528,Osaka Bay Resort,Osaka,91,Budget,5000,"Fitness Center, Business Center, Onsen, Parking, Pet-friendly",Bed & Breakfast,Vegan,True,3188,499,5,A comfortable and convenient hotel offering excellent services and amenities.,13 km,14:00,10:00
JPN8529,Nara Zen Lodge,Nara,110,Standard,12000,"Business Center, Spa, Parking",All-Inclusive,Non Veg,True,4476,155,5,A comfortable and convenient hotel offering excellent services and amenities.,19 km,14:00,11:00
JPN8530,Kyoto Serenity,Tokyo,79,Budget,12000,"Bar, Fitness Center, Business Center",Full Board,Vegan,False,1368,598,4,A comfortable and convenient hotel offering excellent services and amenities.,14 km,14:00,11:00
JPN8531,Mount Fuji Retreat,Nara,147,Budget,11000,"Free Breakfast, Onsen, Wi-Fi",Full Board,Non veg without Beef,True,1860,825,4,A comfortable and convenient hotel offering excellent services and amenities.,5 km,16:00,11:00
JPN8532,Tokyo Tower Inn,Osaka,211,Budget,5000,"Onsen, Wi-Fi, Fitness Center, Business Center",Bed & Breakfast,Vegan,True,3166,90,5,A comfortable and convenient hotel offering excellent services and amenities.,7 km,14:00,12:00
JPN8533,Mount Fuji Retreat,Fukuoka,119,Standard,13000,"Free Breakfast, Restaurant, Spa, Bar, Onsen",Bed & Breakfast,Non veg without Beef,False,1034,985,3,A comfortable and convenient hotel offering excellent services and amenities.,6 km,15:00,12:00
JPN8534,Mount Fuji Retreat,Kobe,257,Budget,12000,"Bar, Business Center, Room Service, Parking, Onsen",Full Board,Jain,False,1706,252,5,A comfortable and convenient hotel offering excellent services and amenities.,6 km,14:00,11:00
JPN8535,Kyoto Serenity,Nara,167,Budget,11000,"Free Breakfast, Room Service, Parking, Onsen, Pet-friendly, Wi-Fi",All-Inclusive,Jain,False,2465,764,4,A comfortable and convenient hotel offering excellent services and amenities.,8 km,16:00,11:00
JPN8536,Hotel Sakura,Fukuoka,273,Premium,24000,"Restaurant, Onsen, Business Center",Half Board,Non Veg,True,4608,569,5,A comfortable and convenient hotel offering excellent services and amenities.,6 km,15:00,10:00
JPN8537,Kyoto Serenity,Yokohama,92,Standard,15000,"Free Breakfast, Parking, Restaurant, Room Service",Room Only,,True,3392,807,5,A comfortable and convenient hotel offering excellent services and amenities.,13 km,16:00,11:00
JPN8538,Tokyo Tower Inn,Nagoya,81,Budget,12000,"Spa, Fitness Center, Bar, Business Center",All-Inclusive,Non Veg,False,1930,583,4,A comfortable and convenient hotel offering excellent services and amenities.,14 km,15:00,10:00
JPN8539,Osaka Bay Resort,Sapporo,122,Budget,12000,"Free Breakfast, Bar, Onsen, Pet-friendly, Business Center, Spa",Full Board,Non veg without Beef,True,2045,167,5,A comfortable and convenient hotel offering excellent services and amenities.,18 km,14:00,12:00
JPN8540,Tokyo Tower Inn,Fukuoka,189,Luxury,38000,"Bar, Business Center, Free Breakfast, Restaurant",Bed & Breakfast,Non veg without Beef,False,1125,153,5,A comfortable and convenient hotel offering excellent services and amenities.,20 km,14:00,12:00
JPN8541,Nara Zen Lodge,Tokyo,291,Budget,9000,"Fitness Center, Parking, Business Center, Free Breakfast, Room Service, Pet-friendly",Full Board,Non veg without Beef,False,47,347,1,A comfortable and convenient hotel offering excellent services and amenities.,9 km,14:00,12:00
JPN8542,Hotel Sakura,Tokyo,282,Luxury,58000,"Spa, Business Center, Onsen, Free Breakfast",Full Board,Non Veg,False,4174,174,5,A comfortable and convenient hotel offering excellent services and amenities.,20 km,14:00,11:00
JPN8543,Tokyo Tower Inn,Kobe,149,Budget,12000,"Business Center, Parking, Restaurant, Wi-Fi",Half Board,Jain,False,515,95,5,A comfortable and convenient hotel offering excellent services and amenities.,16 km,16:00,12:00
JPN8544,Osaka Bay Resort,Nara,184,Budget,8000,"Free Breakfast, Onsen, Restaurant, Pet-friendly, Parking, Wi-Fi",Half Board,Jain,True,2969,877,4,A comfortable and convenient hotel offering excellent services and amenities.,15 km,14:00,12:00
JPN8545,Mount Fuji Retreat,Yokohama,32,Budget,9000,"Free Breakfast, Business Center, Wi-Fi, Room Service",Half Board,Jain,True,4847,570,5,A comfortable and convenient hotel offering excellent services and amenities.,10 km,14:00,12:00
JPN8546,Kyoto Serenity,Tokyo,268,Budget,11000,"Bar, Restaurant, Spa",Half Board,Jain,True,3643,520,5,A comfortable and convenient hotel offering excellent services and amenities.,16 km,16:00,10:00
JPN8547,Kyoto Serenity,Kyoto,89,Budget,8000,"Room Service, Spa, Pet-friendly, Bar, Free Breakfast",Half Board,Jain,True,2021,20,5,A comfortable and convenient hotel offering excellent services and amenities.,6 km,16:00,12:00
JPN8548,Osaka Bay Resort,Kobe,138,Standard,18000,"Fitness Center, Bar, Spa, Pet-friendly, Free Breakfast, Parking",Room Only,,True,820,924,3,A comfortable and convenient hotel offering excellent services and amenities.,4 km,15:00,11:00
JPN8549,Mount Fuji Retreat,Sapporo,195,Budget,12000,"Onsen, Restaurant, Fitness Center, Spa, Room Service, Parking",Half Board,Vegan,False,2312,475,5,A comfortable and convenient hotel offering excellent services and amenities.,17 km,16:00,11:00
JPN8550,Hotel Sakura,Hiroshima,231,Budget,10000,"Wi-Fi, Fitness Center, Parking, Free Breakfast",All-Inclusive,Jain,True,402,19,5,A comfortable and convenient hotel offering excellent services and amenities.,7 km,15:00,11:00
JPN8551,Tokyo Tower Inn,Osaka,138,Standard,18000,"Spa, Pet-friendly, Bar, Free Breakfast, Room Service",All-Inclusive,Non veg without Beef,True,4485,574,5,A comfortable and convenient hotel offering excellent services and amenities.,10 km,14:00,10:00
JPN8552,Kyoto Serenity,Kobe,275,Premium,20000,"Free Breakfast, Room Service, Business Center, Parking, Onsen",Bed & Breakfast,Both,True,1479,833,4,A comfortable and convenient hotel offering excellent services and amenities.,6 km,16:00,12:00
JPN8553,Hotel Sakura,Yokohama,63,Budget,12000,"Parking, Free Breakfast, Business Center, Wi-Fi",Bed & Breakfast,Non veg without Beef,False,1245,883,3,A comfortable and convenient hotel offering excellent services and amenities.,8 km,16:00,10:00
JPN8554,Nara Zen Lodge,Nara,284,Budget,5000,"Free Breakfast, Onsen, Spa",Room Only,,True,2256,227,5,A comfortable and convenient hotel offering excellent services and amenities.,19 km,16:00,11:00
JPN8555,Shibuya Plaza,Yokohama,157,Standard,17000,"Bar, Onsen, Business Center, Free Breakfast, Fitness Center, Pet-friendly",All-Inclusive,Veg,False,113,989,1,A comfortable and convenient hotel offering excellent services and amenities.,19 km,14:00,11:00
JPN8556,Tokyo Tower Inn,Kobe,71,Budget,7000,"Spa, Fitness Center, Free Breakfast, Business Center, Parking",All-Inclusive,Non veg without Beef,False,511,637,3,A comfortable and convenient hotel offering excellent services and amenities.,1 km,15:00,10:00
JPN8557,Osaka Bay Resort,Kobe,276,Budget,10000,"Business Center, Pet-friendly, Bar, Onsen, Wi-Fi, Spa",Full Board,Non veg without Beef,True,2351,864,4,A comfortable and convenient hotel offering excellent services and amenities.,17 km,15:00,10:00
JPN8558,Shibuya Plaza,Nagoya,127,Budget,9000,"Wi-Fi, Restaurant, Free Breakfast, Room Service",Room Only,,False,3124,643,5,A comfortable and convenient hotel offering excellent services and amenities.,13 km,14:00,10:00
JPN8559,Nara Zen Lodge,Fukuoka,212,Luxury,33000,"Spa, Parking, Free Breakfast",Room Only,,True,2742,532,5,A comfortable and convenient hotel offering excellent services and amenities.,1 km,15:00,11:00
JPN8560,Tokyo Tower Inn,Fukuoka,39,Budget,9000,"Bar, Onsen, Business Center",Bed & Breakfast,Veg,False,1793,704,4,A comfortable and convenient hotel offering excellent services and amenities.,8 km,16:00,11:00
JPN8561,Tokyo Tower Inn,Kyoto,29,Standard,14000,"Parking, Room Service, Onsen, Wi-Fi, Fitness Center, Free Breakfast",All-Inclusive,Non veg without Beef,True,3161,364,5,A comfortable and convenient hotel offering excellent services and amenities.,18 km,15:00,12:00
JPN8562,Nara Zen Lodge,Sapporo,133,Standard,18000,"Wi-Fi, Pet-friendly, Bar, Fitness Center",Bed & Breakfast,Veg,True,3969,152,5,A comfortable and convenient hotel offering excellent services and amenities.,18 km,15:00,12:00
JPN8563,Mount Fuji Retreat,Sapporo,136,Budget,10000,"Bar, Wi-Fi, Pet-friendly, Business Center, Restaurant, Room Service",Full Board,Non veg without Beef,False,4550,470,5,A comfortable and convenient hotel offering excellent services and amenities.,13 km,15:00,10:00
JPN8564,Tokyo Tower Inn,Hiroshima,169,Standard,14000,"Business Center, Pet-friendly, Bar, Wi-Fi, Onsen",Half Board,Non Veg,True,2604,468,5,A comfortable and convenient hotel offering excellent services and amenities.,18 km,14:00,11:00
JPN8565,Osaka Bay Resort,Tokyo,274,Budget,7000,"Free Breakfast, Wi-Fi, Parking, Spa, Onsen, Bar",All-Inclusive,Jain,True,289,645,2,A comfortable and convenient hotel offering excellent services and amenities.,11 km,16:00,11:00
JPN8566,Nara Zen Lodge,Fukuoka,294,Luxury,45000,"Pet-friendly, Business Center, Parking, Room Service, Onsen, Spa",All-Inclusive,Non veg without Beef,True,2766,909,4,A comfortable and convenient hotel offering excellent services and amenities.,6 km,15:00,10:00
JPN8567,Hotel Sakura,Sapporo,294,Budget,10000,"Wi-Fi, Free Breakfast, Parking, Business Center",Half Board,Jain,True,3105,230,5,A comfortable and convenient hotel offering excellent services and amenities.,6 km,14:00,10:00
JPN8568,Mount Fuji Retreat,Nagoya,99,Budget,5000,"Pet-friendly, Fitness Center, Bar, Onsen",All-Inclusive,Non veg without Beef,False,1599,137,5,A comfortable and convenient hotel offering excellent services and amenities.,4 km,14:00,10:00
JPN8569,Osaka Bay Resort,Nagoya,19,Budget,10000,"Pet-friendly, Fitness Center, Free Breakfast, Restaurant, Room Service",All-Inclusive,Non Veg,True,1418,263,5,A comfortable and convenient hotel offering excellent services and amenities.,16 km,15:00,10:00
JPN8570,Mount Fuji Retreat,Nagoya,294,Luxury,34000,"Room Service, Bar, Wi-Fi, Pet-friendly",Full Board,Both,False,4553,404,5,A comfortable and convenient hotel offering excellent services and amenities.,17 km,15:00,11:00
JPN8571,Kyoto Serenity,Hiroshima,202,Premium,26000,"Parking, Wi-Fi, Pet-friendly",All-Inclusive,Non veg without Beef,True,155,407,2,A comfortable and convenient hotel offering excellent services and amenities.,19 km,15:00,10:00
JPN8572,Shibuya Plaza,Sapporo,237,Budget,5000,"Spa, Restaurant, Room Service, Onsen",Full Board,Non Veg,False,521,950,2,A comfortable and convenient hotel offering excellent services and amenities.,15 km,16:00,12:00
JPN8573,Hotel Sakura,Osaka,130,Standard,16000,"Wi-Fi, Bar, Restaurant, Fitness Center",Bed & Breakfast,Jain,False,864,377,4,A comfortable and convenient hotel offering excellent services and amenities.,13 km,15:00,12:00
JPN8574,Nara Zen Lodge,Kyoto,254,Budget,11000,"Business Center, Restaurant, Fitness Center",All-Inclusive,Both,False,1370,890,4,A comfortable and convenient hotel offering excellent services and amenities.,17 km,16:00,11:00
JPN8575,Nara Zen Lodge,Nagoya,120,Premium,28000,"Bar, Free Breakfast, Spa, Business Center",Room Only,,False,2423,200,5,A comfortable and convenient hotel offering excellent services and amenities.,15 km,16:00,11:00
JPN8576,Nara Zen Lodge,Kyoto,132,Standard,19000,"Free Breakfast, Restaurant, Room Service",Full Board,Veg,False,689,115,5,A comfortable and convenient hotel offering excellent services and amenities.,15 km,15:00,12:00
JPN8577,Hotel Sakura,Sapporo,211,Budget,5000,"Business Center, Fitness Center, Room Service, Parking, Free Breakfast",Bed & Breakfast,Vegan,False,3220,977,4,A comfortable and convenient hotel offering excellent services and amenities.,11 km,15:00,10:00
JPN8578,Nara Zen Lodge,Nara,61,Budget,12000,"Restaurant, Onsen, Pet-friendly, Free Breakfast, Bar",All-Inclusive,Non Veg,False,1496,67,5,A comfortable and convenient hotel offering excellent services and amenities.,18 km,16:00,11:00
JPN8579,Shibuya Plaza,Osaka,227,Premium,28000,"Restaurant, Fitness Center, Bar, Business Center, Onsen",Full Board,Veg,False,228,590,2,A comfortable and convenient hotel offering excellent services and amenities.,20 km,16:00,11:00
JPN8580,Osaka Bay Resort,Kobe,91,Budget,12000,"Free Breakfast, Business Center, Parking",Full Board,Non veg without Beef,True,2035,647,4,A comfortable and convenient hotel offering excellent services and amenities.,19 km,16:00,11:00
JPN8581,Tokyo Tower Inn,Sapporo,142,Luxury,37000,"Wi-Fi, Spa, Parking, Room Service, Onsen, Pet-friendly",All-Inclusive,Veg,False,1878,254,5,A comfortable and convenient hotel offering excellent services and amenities.,4 km,14:00,10:00
JPN8582,Tokyo Tower Inn,Fukuoka,51,Premium,21000,"Wi-Fi, Bar, Pet-friendly",Room Only,,False,4669,830,5,A comfortable and convenient hotel offering excellent services and amenities.,17 km,16:00,12:00
JPN8583,Kyoto Serenity,Yokohama,160,Standard,17000,"Pet-friendly, Parking, Bar",Room Only,,False,4055,339,5,A comfortable and convenient hotel offering excellent services and amenities.,15 km,15:00,12:00
JPN8584,Osaka Bay Resort,Tokyo,158,Premium,20000,"Bar, Free Breakfast, Fitness Center, Parking, Wi-Fi",Bed & Breakfast,Non Veg,True,3357,423,5,A comfortable and convenient hotel offering excellent services and amenities.,17 km,14:00,10:00
JPN8585,Kyoto Serenity,Nagoya,184,Budget,12000,"Free Breakfast, Spa, Restaurant, Fitness Center",Full Board,Veg,True,696,791,3,A comfortable and convenient hotel offering excellent services and amenities.,15 km,15:00,12:00
JPN8586,Kyoto Serenity,Nara,15,Budget,11000,"Business Center, Room Service, Fitness Center, Restaurant, Onsen, Spa",Room Only,,False,930,396,4,A comfortable and convenient hotel offering excellent services and amenities.,15 km,15:00,12:00
JPN8587,Mount Fuji Retreat,Fukuoka,281,Premium,29000,"Parking, Fitness Center, Onsen",All-Inclusive,Veg,True,1995,951,4,A comfortable and convenient hotel offering excellent services and amenities.,17 km,14:00,11:00
JPN8588,Nara Zen Lodge,Sapporo,145,Premium,20000,"Free Breakfast, Fitness Center, Restaurant, Wi-Fi",All-Inclusive,Non veg without Beef,False,4270,35,5,A comfortable and convenient hotel offering excellent services and amenities.,3 km,15:00,12:00
JPN8589,Mount Fuji Retreat,Nara,260,Budget,12000,"Pet-friendly, Spa, Wi-Fi, Room Service, Parking, Restaurant",Half Board,Vegan,False,2105,308,5,A comfortable and convenient hotel offering excellent services and amenities.,3 km,14:00,10:00
JPN8590,Kyoto Serenity,Sapporo,130,Budget,6000,"Wi-Fi, Spa, Room Service",Bed & Breakfast,Jain,True,4642,809,5,A comfortable and convenient hotel offering excellent services and amenities.,20 km,15:00,10:00
JPN8591,Tokyo Tower Inn,Fukuoka,216,Standard,14000,"Restaurant, Room Service, Parking, Wi-Fi, Bar",Full Board,Non veg without Beef,False,3492,242,5,A comfortable and convenient hotel offering excellent services and amenities.,14 km,15:00,10:00
JPN8592,Hotel Sakura,Kyoto,225,Standard,20000,"Parking, Pet-friendly, Business Center, Spa, Onsen",Room Only,,True,1633,37,5,A comfortable and convenient hotel offering excellent services and amenities.,13 km,16:00,10:00
